기준_년분기_코드,상권_코드_명,임대료,임대료_전년동분기_상승률(%),일반_점포_수,총_점포_수(유사업종),개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,개업률_재계산(%),폐업률_재계산(%),점포교체율(%),프랜차이즈비율(%),폐업률_전년동분기_변화(%p),점포교체율_전년동분기_변화(%p),프랜차이즈비율_전년동분기_변화(%p),예상_원본상권_수,관측된_원본상권_수,매칭_원본상권명,매칭_주의
기준_년분기_코드	상권_코드_명	임대료	임대료_전년동분기_상승률(%)	일반_점포_수	총_점포_수(유사업종)	개업_점포_수	폐업_점포_수	프랜차이즈_점포_수	개업률_재계산(%)	폐업률_재계산(%)	점포교체율(%)	프랜차이즈비율(%)	폐업률_전년동분기_변화(%p)	점포교체율_전년동분기_변화(%p)	프랜차이즈비율_전년동분기_변화(%p)	예상_원본상권_수	관측된_원본상권_수	매칭_원본상권명	매칭_주의
20253	미아사거리	39.7	-1.2438	1084	1214	17	38	130	1.4003	3.1301	4.5305	10.7084	0.1660	1.0983	0.4120	3	3	미아사거리[발달상권] | 미아사거리역[발달상권] | 미아사거리역 3번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20254	미아사거리	40.2	0.2494	1060	1192	15	37	132	1.2584	3.1040	4.3624	11.0738	0.9062	0.5948	0.6343	3	3	미아사거리[발달상권] | 미아사거리역[발달상권] | 미아사거리역 3번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20261	미아사거리	40.3	0.7500													3	0	미아사거리[발달상권] | 미아사거리역[발달상권] | 미아사거리역 3번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20211	불광역			555	592	22	19	37	3.7162	3.2095	6.9257	6.2500				4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20212	불광역			553	592	18	18	39	3.0405	3.0405	6.0811	6.5878				4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20213	불광역			557	596	16	12	39	2.6846	2.0134	4.6980	6.5436				4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20214	불광역			573	612	31	15	39	5.0654	2.4510	7.5163	6.3725				4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20221	불광역			582	622	27	17	40	4.3408	2.7331	7.0740	6.4309	-0.4763	0.1483	0.1809	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20222	불광역			589	631	22	13	42	3.4865	2.0602	5.5468	6.6561	-0.9803	-0.5343	0.0683	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20223	불광역			588	632	21	20	44	3.3228	3.1646	6.4873	6.9620	1.1511	1.7894	0.4184	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20224	불광역			595	640	34	26	45	5.3125	4.0625	9.3750	7.0312	1.6115	1.8587	0.6587	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20231	불광역			602	648	41	33	46	6.3272	5.0926	11.4198	7.0988	2.3595	4.3458	0.6679	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20232	불광역			613	661	33	20	48	4.9924	3.0257	8.0182	7.2617	0.9655	2.4714	0.6056	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20233	불광역			615	663	23	21	48	3.4691	3.1674	6.6365	7.2398	0.0029	0.1492	0.2778	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20234	불광역			629	676	30	17	47	4.4379	2.5148	6.9527	6.9527	-1.5477	-2.4223	-0.0786	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20241	불광역			617	663	20	33	46	3.0166	4.9774	7.9940	6.9382	-0.1152	-3.4258	-0.1606	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20242	불광역			609	657	20	26	48	3.0441	3.9574	7.0015	7.3059	0.9317	-1.0166	0.0442	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20243	불광역	39.7		597	648	19	28	51	2.9321	4.3210	7.2531	7.8704	1.1536	0.6166	0.6306	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20244	불광역	39.6		594	643	17	22	49	2.6439	3.4215	6.0653	7.6205	0.9067	-0.8873	0.6679	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20251	불광역	39.5		582	632	8	18	50	1.2658	2.8481	4.1139	7.9114	-2.1293	-3.8800	0.9732	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20252	불광역	39.4		587	637	13	8	50	2.0408	1.2559	3.2967	7.8493	-2.7015	-3.7048	0.5434	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20253	불광역	39.4	-0.7557	583	629	14	22	46	2.2258	3.4976	5.7234	7.3132	-0.8234	-1.5297	-0.5572	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20254	불광역	39.4	-0.5051	586	631	13	12	45	2.0602	1.9017	3.9620	7.1315	-1.5197	-2.1034	-0.4890	4	4	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20261	불광역	39.3	-0.5063													4	0	불광역[발달상권] | 불광역 3번[골목상권] | 불광역 7번[골목상권] | 불광역 8번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20211	사당			1938	2163	74	74	225	3.4212	3.4212	6.8423	10.4022				4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20212	사당			1946	2165	70	68	219	3.2333	3.1409	6.3741	10.1155				4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20213	사당			1951	2168	52	49	217	2.3985	2.2601	4.6587	10.0092				4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20214	사당			1987	2204	93	57	217	4.2196	2.5862	6.8058	9.8457				4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20221	사당			2004	2222	63	45	218	2.8353	2.0252	4.8605	9.8110	-1.3960	-1.9819	-0.5912	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20222	사당			2018	2246	70	46	228	3.1167	2.0481	5.1647	10.1514	-1.0928	-1.2094	0.0359	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20223	사당			2018	2245	71	72	227	3.1626	3.2071	6.3697	10.1114	0.9470	1.7110	0.1021	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20224	사당			2077	2313	121	53	236	5.2313	2.2914	7.5227	10.2032	-0.2948	0.7169	0.3575	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20231	사당			2091	2326	87	74	235	3.7403	3.1814	6.9218	10.1032	1.1562	2.0613	0.2922	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20232	사당			2107	2341	87	72	234	3.7164	3.0756	6.7920	9.9957	1.0275	1.6272	-0.1557	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20233	사당			2131	2366	82	57	235	3.4658	2.4091	5.8749	9.9324	-0.7980	-0.4948	-0.1790	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20234	사당			2159	2393	91	64	234	3.8028	2.6745	6.4772	9.7785	0.3831	-1.0455	-0.4247	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20241	사당			2138	2379	76	90	241	3.1946	3.7831	6.9777	10.1303	0.6017	0.0560	0.0271	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20242	사당			2136	2376	65	68	240	2.7357	2.8620	5.5976	10.1010	-0.2137	-1.1943	0.1053	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20243	사당	45.1		2131	2371	55	60	240	2.3197	2.5306	4.8503	10.1223	0.1214	-1.0246	0.1899	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20244	사당	45.1		2111	2349	46	67	238	1.9583	2.8523	4.8106	10.1320	0.1778	-1.6667	0.3535	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20251	사당	45.2		2073	2312	39	67	239	1.6869	2.8979	4.5848	10.3374	-0.8852	-2.3929	0.2071	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20252	사당	45.3		2076	2318	55	47	242	2.3727	2.0276	4.4003	10.4400	-0.8343	-1.1973	0.3390	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20253	사당	45.5	0.8869	2079	2322	58	54	243	2.4978	2.3256	4.8234	10.4651	-0.2050	-0.0268	0.3428	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20254	사당	47.8	5.9867	2079	2313	44	53	234	1.9023	2.2914	4.1937	10.1167	-0.5609	-0.6169	-0.0152	4	4	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20261	사당	47.9	5.9735													4	0	사당역(사당)[발달상권] | 사당역 4번[골목상권] | 사당역 10번[골목상권] | 사당역 11번(사당역먹자골목)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20211	상계역			348	394	14	13	46	3.5533	3.2995	6.8528	11.6751				1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20212	상계역			358	401	22	15	43	5.4863	3.7406	9.2269	10.7232				1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20213	상계역			356	398	14	17	42	3.5176	4.2714	7.7889	10.5528				1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20214	상계역			361	404	12	6	43	2.9703	1.4851	4.4554	10.6436				1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20221	상계역			363	406	7	5	43	1.7241	1.2315	2.9557	10.5911	-2.0680	-3.8971	-1.0840	1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20222	상계역			365	412	16	10	47	3.8835	2.4272	6.3107	11.4078	-1.3135	-2.9163	0.6846	1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20223	상계역			363	409	16	19	46	3.9120	4.6455	8.5575	11.2469	0.3741	0.7685	0.6942	1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20224	상계역			361	409	23	23	48	5.6235	5.6235	11.2469	11.7359	4.1383	6.7915	1.0924	1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20231	상계역			357	404	4	9	47	0.9901	2.2277	3.2178	11.6337	0.9962	0.2622	1.0425	1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20232	상계역			364	412	14	6	48	3.3981	1.4563	4.8544	11.6505	-0.9709	-1.4563	0.2427	1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20233	상계역			371	419	19	12	48	4.5346	2.8640	7.3986	11.4558	-1.7815	-1.1589	0.2089	1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20234	상계역			376	423	13	9	47	3.0733	2.1277	5.2009	11.1111	-3.4958	-6.0460	-0.6248	1	1	상계역[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
